sum all the values in a counter variable `my_counter`,sum(my_counter.values()),"{'my_counter': ['dict']}",<class 'int'>
create list `levels` containing 3 empty dictionaries,"levels = [{}, {}, {}]",{},<class 'list'>
find the sums of length 7 subsets of a list `daily`,"weekly = [sum(daily[x:x + 7]) for x in range(0, len(daily), 7)]","{'daily': ['list[int]']}",<class 'list'>
Delete an element `key` from a dictionary `d`,del d[key],"{'d': ['dict']}",<class 'NoneType'>
Delete an element 0 from a dictionary `a`,{i: a[i] for i in a if (i != 0)},"{'a': ['dict']}",<class 'dict'>
"Delete an element ""hello"" from a dictionary `lol`",lol.pop('hello'),"{'lol': ['dict']}",<class 'AnyType'>
Delete an element with key `key` dictionary `r`,del r[key],"{'r': ['dict']}",<class 'NoneType'>
lowercase string values with key 'content' in a list of dictionaries `messages`,[{'content': x['content'].lower()} for x in messages],"{'messages': ['list[dict]']}",<class 'list'>
convert a list `my_list` into string with values separated by spaces,""""""" """""".join(my_list)","{'my_list': ['list[str]', 'list[int]', 'list[bool]'}",<class 'str'>
replace each occurrence of the pattern '(http://\\S+|\\S*[^\\w\\s]\\S*)' within `a` with '',"re.sub('(http://\\S+|\\S*[^\\w\\s]\\S*)', '', a)","{'a': ['str', 'int-str']}",<class 'str'>
check if int `n` is palindrome,str(n) == str(n)[::-1],"{'n': ['int']}",<class 'bool'>
remove all characters from string `stri` upto character 'I',"re.sub('.*I', 'I', stri)","{'stri': ['str', 'int-str']}",<class 'str'>
"parse a comma-separated string number '1,000,000' into int","int('1,000,000'.replace(',', ''))",{},<class 'int'>
check if all boolean values in a python dictionary `dict` are true,all(dict.values()),"{'dict': ['dict']}",<class 'bool'>
reverse a list `L`,L[::(-1)],"{'L': ['list[int]', 'list[str]', 'list[bool]']}",<class 'list'>
reverse a list `array`,reversed(array),"{'array': ['list[int]', 'list[str]', 'list[bool]']}",<class 'reversed'>
reverse a list `L`,L.reverse(),"{'L': ['list[int]', 'list[str]', 'list[bool]']}",<class 'NoneType'>
reverse a list `array`,list(reversed(array)),"{'array': ['list[int]', 'list[str]', 'list[bool]']}",<class 'list'>
get first element of each tuple in list `A`,[tup[0] for tup in A],"{'A': ['list[tuple]'}",<class 'list'>
replace character 'a' with character 'e' and character 's' with character '3' in file `contents`,"newcontents = contents.replace('a', 'e').replace('s', '3')","{'contents': ['str', 'int-str']}",<class 'str'>
"Find the greatest number in set `(1, 2, 3)`","(max(1, 2, 3))",{},<class 'int'>
"From a list of strings `my_list`, remove the values that contains numbers.",[x for x in my_list if not any(c.isdigit() for c in x)],"{'my_list': ['list[str]', 'list[int-str]']}",<class 'list'>
sort list `lst` based on each element's number of occurrences,"sorted(lst, key=lambda x: (-1 * c[x], lst.index(x)))","{'lst': ['list[int]']}",<class 'list'>
Get the value with the maximum length in each column in array `foo`,[max(len(str(x)) for x in line) for line in zip(*foo)],"{'foo': ['nested-list']}",<class 'list'>
"append values `[3, 4]` to a set `a`","a.update([3, 4])","{'a': ['set']}",<class 'NoneType'>
"convert js date object 'Tue, 22 Nov 2011 06:00:00 GMT' to python datetime","datetime.strptime('Tue, 22 Nov 2011 06:00:00 GMT', '%a, %d %b %Y %H:%M:%S %Z')",{},<class 'datetime.datetime'>
Convert a binary value '1633837924' to string,"struct.pack('<I', 1633837924)",{},<class 'bytes'>
append string `foo` to list `list`,list.append('foo'),"{'list': ['list[str]']}",<class 'NoneType'>
insert string `foo` at position `0` of list `list`,"list.insert(0, 'foo')","{'list': ['list[str]']}",<class 'NoneType'>
convert keys in dictionary `thedict` into case insensitive,theset = set(k.lower() for k in thedict),"{'thedict': ['dict']}",<class 'set'>
pad 'dog' up to a length of 5 characters with 'x',"""""""{s:{c}^{n}}"""""".format(s='dog', n=5, c='x')",{},<class 'str'>
check if type of variable `s` is a string,"isinstance(s, str)","{'s': ['int', 'str', 'int-str', 'list[int]', 'list[str]', 'bool', 'list[bool]', 'dict', 'list[tuple]', 'list[dict]'}",<class 'bool'>
check if type of a variable `s` is string,"isinstance(s, str)","{'s': ['int', 'str', 'int-str', 'list[int]', 'list[str]', 'bool', 'list[bool]', 'dict', 'list[tuple]', 'list[dict]']}",<class 'bool'>
Convert list of dictionaries `L` into a flat dictionary,dict(pair for d in L for pair in list(d.items())),"{'L': ['list[dict]']}",<class 'dict>
merge a list of dictionaries in list `L` into a single dict,"{k: v for d in L for k, v in list(d.items())}","{'L': ['list[dict]']}",<class 'dict>
"run the code contained in string ""print('Hello')""","eval(""('Hello')"")",{},<class 'str'>
"creating a list of dictionaries [{'A': 1, 'C': 4, 'B': 2, 'D': 4}, {'A': 1, 'C': 4, 'B': 1, 'D': 5}]","[{'A': 1, 'C': 4, 'B': 2, 'D': 4}, {'A': 1, 'C': 4, 'B': 1, 'D': 5}]",{},<class 'list'>
Creating a list of dictionaries in python,"[{'A': 1, 'C': 4, 'B': 2, 'D': 4}, {'A': 1, 'C': 4, 'B': 1, 'D': 5}]",{},<class 'list'>
get all possible combination of items from 2-dimensional list `a`,list(itertools.product(*a)),"{'a': ['nested-list']}",<class 'list'>
"create list `done` containing permutations of each element in list `[a, b, c, d]` with variable `x` as tuples","done = [(el, x) for el in [a, b, c, d]]",{},<class 'list'>
Replace `;` with `:` in a string `line`,"line = line.replace(';', ':')","{'line': ['str', 'int-str']}",<class 'str'>
change a string of integers `x` separated by spaces to a list of int,"x = map(int, x.split())","{'x': ['int-str']}",<class 'map'>
convert a string of integers `x` separated by spaces to a list of integers,x = [int(i) for i in x.split()],"{'x': ['int-str']}",<class 'list'>
Python / Remove special character from string,"re.sub('[^a-zA-Z0-9-_*.]', '', my_string)","{'my_string': ['str', 'int-str']}",<class 'str'>
replace backslashes in string `result` with empty string '',"result = result.replace('\\', '')","{'result': ['str', 'int-str']}",<class 'str'>
remove backslashes from string `result`,"result.replace('\\', '')","{'result': ['str', 'int-str']}",<class 'str'>
convert datetime object to date object in python,datetime.datetime.now().date(),{},<class 'datetime.date'>
How do I convert datetime to date (in Python)?,datetime.datetime.now().date(),{},<class 'datetime.date'>
How can I split and parse a string in Python?,"""""""2.7.0_bf4fda703454"""""".split('_')",{},<class 'list'>
move dictionaries in list `lst` to the end of the list if value of key 'language' in each dictionary is not equal to 'en',"sorted(lst, key=lambda x: x['language'] != 'en')","{'lst': ['list[dict]']}",<class 'list'>
check if all values of a dictionary `your_dict` are zero `0`,all(value == 0 for value in list(your_dict.values())),"{'your_dict': ['dict']}",<class 'bool'>
Convert a datetime object `dt` to microtime,time.mktime(dt.timetuple()) + dt.microsecond / 1000000.0,"{'dt': ['datetime.datetime']}",<class 'float'>
sort a list of lists `L` by index 2 of the inner list,"sorted(L, key=itemgetter(2))","{'L': ['nested-list']}",<class 'list'>
sort a list of lists `l` by index 2 of the inner list,l.sort(key=(lambda x: x[2])),"{'l': ['nested-list']}",<class 'NoneType'>
sort list `l` by index 2 of the item,"sorted(l, key=(lambda x: x[2]))","{'l': ['nested-list']}",<class 'list'>
"sort a list of lists `list_to_sort` by indices 2,0,1 of the inner list","sorted_list = sorted(list_to_sort, key=itemgetter(2, 0, 1))","{'L': ['nested-list']}",<class 'list'>
"match a sharp, followed by letters (including accent characters) in string `str1` using a regex","hashtags = re.findall('#(\\w+)', str1, re.UNICODE)","{'str1': ['str', 'int-str']}",<class 'list'>
get the next value greatest to `2` from a list of numbers `num_list`,min([x for x in num_list if x > 2]),"{'num_list': ['list[int]']}",<class 'int'>
sort list `lst` with positives coming before negatives with values sorted respectively,"sorted(lst, key=lambda x: (x < 0, x))","{'lst': ['list[int]']}",<class 'list'>
get the date 6 months from today,six_months = (date.today() + relativedelta(months=(+ 6))),,<class 'datetime.date'>
get the date 1 month from today,"(date(2010, 12, 31) + relativedelta(months=(+ 1)))",,<class 'datetime.date'>
get the date 2 months from today,"(date(2010, 12, 31) + relativedelta(months=(+ 2)))",,<class 'datetime.date'>
calculate the date six months from the current date,((datetime.date.today() + datetime.timedelta(((6 * 365) / 12))).isoformat()),{},<class 'str'>
get a list of keys of dictionary `things` sorted by the value of nested dictionary key 'weight',"sorted(list(things.keys()), key=lambda x: things[x]['weight'], reverse=True)","{'things': ['nested-dict']}",<class 'list'>
list comprehension that produces integers between 11 and 19,[i for i in range(100) if i > 10 if i < 20],{},<class 'list'>
Get only digits from a string `strs`,""""""""""""".join([c for c in strs if c.isdigit()])","{'strs': ['str', 'int-str']}",<class 'str'>
split a string `yas` based on tab '\t',"re.split('\\t+', yas.rstrip('\t'))","{'yas': ['str', 'int-str']}",<class 'list'>
"remove trailing newline in string ""test string\n""",'test string\n'.rstrip(),{},<class 'str'>
remove trailing newline in string 'test string \n\n','test string \n\n'.rstrip('\n'),{},<class 'str'>
remove newline in string `s`,s.strip(),"{'s': ['str', 'int-str']}",<class 'str'>
remove newline in string `s` on the right side,s.rstrip(),"{'s': ['str', 'int-str']}",<class 'str'>
remove newline in string `s` on the left side,s.lstrip(),"{'s': ['str', 'int-str']}",<class 'str'>
remove newline in string 'Mac EOL\r','Mac EOL\r'.rstrip('\r\n'),{},<class 'str'>
remove newline in string 'Windows EOL\r\n' on the right side,'Windows EOL\r\n'.rstrip('\r\n'),{},<class 'str'>
remove newline in string 'Unix EOL\n' on the right side,'Unix EOL\n'.rstrip('\r\n'),{},<class 'str'>
"remove newline in string ""Hello\n\n\n"" on the right side",'Hello\n\n\n'.rstrip('\n'),{},<class 'str'>
split string `text` into chunks of 16 characters each,"re.findall('.{,16}\\b', text)","{'text': ['str', 'int-str']}",<class 'list'>
Get a list comprehension in list of lists `X`,[[X[i][j] for j in range(len(X[i]))] for i in range(len(X))],"{'X': ['nested-list']}",<class 'list'>
convert unicode string '\xd0\xbc\xd0\xb0\xd1\x80\xd0\xba\xd0\xb0' to byte string,'\xd0\xbc\xd0\xb0\xd1\x80\xd0\xba\xd0\xb0'.encode('latin-1'),{},<class 'bytes'>
convert integer `i` to string,str(i),"{'i': ['int']}",<class 'str'>
convert integer `a` to string,a.__str__(),"{'i': ['int']}",<class 'str'>
convert integer `a` to string,str(a),"{'i': ['int']}",<class 'str'>
sort list of lists `L` by the second item in each list,L.sort(key=operator.itemgetter(1)),"{'L': ['nested-list']}",<class 'NoneType'>
Print variable `count` and variable `conv` with space string '    ' in between,(str(count) + '    ' + str(conv)),"{'count': ['int'], 'conv': ['int']}",<class 'str'>
python sum of ascii values of all characters in a string `string`,"sum(map(ord, string))","{'string': ['str', 'int-str']}",<class 'int'>
apply itertools.product to elements of a list of lists `arrays`,"list(itertools.product(*arrays))","{'arrays': ['nested-list']}",<class 'list'>
print number `value` as thousands separators,"'{:,}'.format(value)","{'value': ['int']}",<class 'str'>
get the value at index 1 for each tuple in the list of tuples `L`,[x[1] for x in L],"{'L': ['list[tuple]']}",<class 'list'>
"split unicode string ""раз два три"" into words",'\u0440\u0430\u0437 \u0434\u0432\u0430 \u0442\u0440\u0438'.split(),{},<class 'list'>
get a dictionary in list `dicts` which key 'ratio' is closer to a global value 1.77672955975,"min(dicts, key=lambda x: (abs(1.77672955975 - x['ratio']), -x['pixels']))","{'L': ['list[dict]']}",<class 'dict'>
Find all words containing letters between A and Z in string `formula`,"re.findall('\\b[A-Z]', formula)","{'formula': ['str', 'int-str']}",<class 'list'>
"create a list `matrix` containing 5 lists, each of 5 items  all set to 0",matrix = [([0] * 5) for i in range(5)],{},<class 'list'>
Getting today's date in YYYY-MM-DD,datetime.datetime.today().strftime('%Y-%m-%d'),{},<class 'str'>
sort a dictionary `d` by length of its values and print as string,"(' '.join(sorted(d, key=lambda k: len(d[k]), reverse=True)))","{'d': ['dict']}",<class 'str'>
"convert tuple elements in list `[(1,2),(3,4),(5,6),]` into lists","map(list, zip(*[(1, 2), (3, 4), (5, 6)]))",{},<class 'map'>
convert list of tuples to multiple lists in Python,"map(list, zip(*[(1, 2), (3, 4), (5, 6)]))",{},<class 'map'>
convert list of tuples to multiple lists in Python,"zip(*[(1, 2), (3, 4), (5, 6)])",{},<class 'zip'>
"create a list of tuples which contains number 9 and the number before it, for each occurrence of 9 in the list 'myList'","[(x, y) for x, y in zip(myList, myList[1:]) if y == 9]","{'myList': ['list[int]']}",<class 'list'>
"Convert a list `['A:1', 'B:2', 'C:3', 'D:4']` to dictionary","dict(map(lambda s: s.split(':'), ['A:1', 'B:2', 'C:3', 'D:4']))",{},<class 'dict'>
check if string `the_string` contains any upper or lower-case ASCII letters,"re.search('[a-zA-Z]', the_string)","{'the_string': ['str', 'int-str']}",<class '_sre.SRE_Match'>
remove all non-numeric characters from string `sdkjh987978asd098as0980a98sd `,"re.sub('[^0-9]', '', 'sdkjh987978asd098as0980a98sd')",{},<class 'str'>
get items from list `a` that don't appear in list `b`,[y for y in a if y not in b],"{'a': ['list[int]', 'list[str]', 'list[bool]'], 'b': ['list[int]', 'list[str]', 'list[bool]']}",<class 'list'>
Unzip a list of tuples `l` into a list of lists,zip(*l),"{'l': ['list[tuple]'}",<class 'zip'>
"combine two lists `[1, 2, 3, 4]` and `['a', 'b', 'c', 'd']` into a dictionary","dict(zip([1, 2, 3, 4], ['a', 'b', 'c', 'd']))",{},<class 'dict'>
"combine two lists `[1, 2, 3, 4]` and `['a', 'b', 'c', 'd']` into a dictionary","dict(zip([1, 2, 3, 4], ['a', 'b', 'c', 'd']))",{},<class 'dict'>
replace carriage return in string `somestring` with empty string '',"somestring.replace('\\r', '')","{'somestring': ['str', 'int-str']}",<class 'str'>
"parse string ""Jun 1 2005  1:33PM"" into datetime by format ""%b %d %Y %I:%M%p""","datetime.strptime('Jun 1 2005  1:33PM', '%b %d %Y %I:%M%p')",{},<class 'datetime.datetime'>
remove dictionary from list `a` if the value associated with its key 'link' is in list `b`,a = [x for x in a if x['link'] not in b],"{'a': ['list[dict]'], 'b': ['list[int]', 'list[str]', 'list[bool]']}",<class 'list'>
create a list of integers between 2 values `11` and `17`,"list(range(11, 17))",{},<class 'list'>
Find the list in a list of lists `alkaline_earth_values` with the max value of the second element.,"max(alkaline_earth_values, key=lambda x: x[1])","{'alkaline_earth_values': ['nested-list']}",<class 'list'>
remove leading and trailing zeros in the string 'your_Strip',your_string.strip('0'),"{'your_string': ['str', 'int-str']}",<class 'str'>
